Year,State,State ANSI,County,ACRES PLANTED,ACRES HARVESTED,Loss,% of Loss
2010,TEXAS,48,San Saba,"17,500","13,000","4,500",0.257142857
2010,TEXAS,48,Schleicher,"7,100","4,600","2,500",0.352112676
2010,TEXAS,48,Tom Green,"52,200","41,200","11,000",0.210727969
2010,TEXAS,48,Upton,"9,700","8,800",900,0.092783505
2010,TEXAS,48,Uvalde,"13,400","9,900","3,500",0.26119403
2010,TEXAS,48,Armstrong,"62,800","53,600","9,200",0.146496815
2010,TEXAS,48,Briscoe,"47,100","28,500","18,600",0.394904459
2010,TEXAS,48,Carson,"85,600","82,000","3,600",0.042056075
2010,TEXAS,48,Castro,"156,000","114,700","41,300",0.26474359
2010,TEXAS,48,Dallam,"114,000","86,900","27,100",0.237719298
2010,TEXAS,48,Deaf Smith,"214,000","152,100","61,900",0.289252336
2010,TEXAS,48,Floyd,"94,500","82,800","11,700",0.123809524
2010,TEXAS,48,Gray,"43,400","39,100","4,300",0.099078341
2010,TEXAS,48,Hale,"63,000","44,900","18,100",0.287301587
2010,TEXAS,48,Hansford,"203,000","183,800","19,200",0.094581281
2010,TEXAS,48,Hartley,"77,200","57,900","19,300",0.25
2010,TEXAS,48,Hemphill,"16,900","8,100","8,800",0.520710059
2010,TEXAS,48,Hutchinson,"76,100","61,200","14,900",0.195795007
2010,TEXAS,48,Lipscomb,"27,500","21,600","5,900",0.214545455
2010,TEXAS,48,Moore,"103,500","88,200","15,300",0.147826087
2010,TEXAS,48,Ochiltree,"158,800","142,900","15,900",0.100125945
2010,TEXAS,48,Oldham,"48,000","27,700","20,300",0.422916667
2010,TEXAS,48,Parmer,"185,400","140,400","45,000",0.242718447
2010,TEXAS,48,Potter,"14,400","8,900","5,500",0.381944444
2010,TEXAS,48,Randall,"107,800","82,900","24,900",0.230983302
2010,TEXAS,48,Roberts,"10,700","6,500","4,200",0.392523364
2010,TEXAS,48,Sherman,"128,000","108,100","19,900",0.15546875
2010,TEXAS,48,Swisher,"146,300","100,200","46,100",0.315105947
2010,TEXAS,48,Borden,"12,200","5,800","6,400",0.524590164
2010,TEXAS,48,Childress,"58,700","46,100","12,600",0.214650767
2010,TEXAS,48,Collingsworth,"47,000","15,300","31,700",0.674468085
2010,TEXAS,48,Cottle,"27,700","13,200","14,500",0.523465704
2010,TEXAS,48,Dickens,"23,000","5,200","17,800",0.773913043
2010,TEXAS,48,Donley,"15,900","7,600","8,300",0.522012579
2010,TEXAS,48,Foard,"88,000","60,500","27,500",0.3125
2010,TEXAS,48,Hall,"23,000","10,800","12,200",0.530434783
2010,TEXAS,48,Hardeman,"85,800","48,000","37,800",0.440559441
2010,TEXAS,48,King,"11,000","1,400","9,600",0.872727273
2010,TEXAS,48,Motley,"13,200","2,300","10,900",0.825757576
2010,TEXAS,48,Wheeler,"22,000","11,000","11,000",0.5
2010,TEXAS,48,Wichita,"93,100","74,400","18,700",0.200859291
2010,TEXAS,48,Wilbarger,"154,900","116,300","38,600",0.249193028
2010,TEXAS,48,Bexar,"4,800","2,300","2,500",0.520833333
2010,TEXAS,48,Caldwell,"1,900","1,600",300,0.157894737
2010,TEXAS,48,Guadalupe,"9,700","7,200","2,500",0.257731959
2010,TEXAS,48,Hays,"2,200","1,500",700,0.318181818
2010,TEXAS,48,Medina,"17,200","13,800","3,400",0.197674419
2010,TEXAS,48,Travis,"2,000",800,"1,200",0.6
2010,TEXAS,48,Atascosa,"3,800","2,400","1,400",0.368421053
2010,TEXAS,48,Frio,"11,500","9,700","1,800",0.156521739
2010,TEXAS,48,Zavala,"13,700","7,100","6,600",0.481751825
2010,TEXAS,48,Bailey,"68,800","44,800","24,000",0.348837209
2010,TEXAS,48,Cochran,"17,800","12,300","5,500",0.308988764
2010,TEXAS,48,Crosby,"28,700","12,400","16,300",0.567944251
2010,TEXAS,48,Dawson,"37,800","9,000","28,800",0.761904762
2010,TEXAS,48,Glasscock,"12,700","9,400","3,300",0.25984252
2010,TEXAS,48,Hockley,"20,900","5,200","15,700",0.751196172
2010,TEXAS,48,Lamb,"60,000","41,600","18,400",0.306666667
2010,TEXAS,48,Lubbock,"21,800","10,300","11,500",0.527522936
2010,TEXAS,48,Lynn,"16,900","7,800","9,100",0.538461538
2010,TEXAS,48,Martin,"11,300",900,"10,400",0.920353982
2010,TEXAS,48,Midland,"11,400","4,600","6,800",0.596491228
2010,TEXAS,48,Terry,"89,000","29,900","59,100",0.664044944
2010,TEXAS,48,Baylor,"118,200","65,800","52,400",0.443316413
2010,TEXAS,48,Coleman,"47,100","30,200","16,900",0.35881104
2010,TEXAS,48,Fisher,"57,800","19,500","38,300",0.662629758
2010,TEXAS,48,Haskell,"175,500","129,800","45,700",0.26039886
2010,TEXAS,48,Jones,"156,700","105,500","51,200",0.326738992
2010,TEXAS,48,Knox,"180,600","112,700","67,900",0.375968992
2010,TEXAS,48,Mitchell,"35,900","19,500","16,400",0.456824513
2010,TEXAS,48,Nolan,"27,300","17,700","9,600",0.351648352
2010,TEXAS,48,Runnels,"130,800","109,800","21,000",0.160550459
2010,TEXAS,48,Scurry,"27,200","7,200","20,000",0.735294118
2010,TEXAS,48,Stonewall,"35,800","20,200","15,600",0.43575419
2010,TEXAS,48,Taylor,"76,600","51,300","25,300",0.330287206
2010,TEXAS,48,Hudspeth,"2,600","1,800",800,0.307692308
2010,TEXAS,48,Reeves,900,500,400,0.444444444
2010,VIRGINIA,51,Amelia,"1,700","1,500",200,0.117647059
2010,VIRGINIA,51,Bedford,"1,200",850,350,0.291666667
2010,VIRGINIA,51,Campbell,"1,600","1,200",400,0.25
2010,VIRGINIA,51,Caroline,"5,600","5,400",200,0.035714286
2010,VIRGINIA,51,Goochland,"1,000",800,200,0.2
2010,VIRGINIA,51,Hanover,"6,900","5,900","1,000",0.144927536
2010,VIRGINIA,51,Accomack,"9,200","8,100","1,100",0.119565217
2010,VIRGINIA,51,Charles City,"4,700","4,600",100,0.021276596
2010,VIRGINIA,51,Essex,"6,800","6,600",200,0.029411765
2010,VIRGINIA,51,Gloucester,"1,000",950,50,0.05
2010,VIRGINIA,51,King And Queen,"4,700","4,600",100,0.021276596
2010,VIRGINIA,51,King George,600,560,40,0.066666667
2010,VIRGINIA,51,King William,"5,400","5,300",100,0.018518519
2010,VIRGINIA,51,Middlesex,"2,800","2,750",50,0.017857143
2010,VIRGINIA,51,Northampton,"11,000","8,900","2,100",0.190909091
2010,VIRGINIA,51,Northumberland,"8,500","8,200",300,0.035294118
2010,VIRGINIA,51,Richmond,"5,400","5,300",100,0.018518519
2010,VIRGINIA,51,Westmoreland,"5,600","5,000",600,0.107142857
2010,VIRGINIA,51,Culpeper,900,730,170,0.188888889
2010,VIRGINIA,51,Fauquier,"1,300",690,610,0.469230769
2010,VIRGINIA,51,Frederick,600,500,100,0.166666667
2010,VIRGINIA,51,Madison,"1,100",900,200,0.181818182
2010,VIRGINIA,51,Rockingham,"1,000",550,450,0.45
2010,VIRGINIA,51,Brunswick,"1,000",290,710,0.71
2010,VIRGINIA,51,Chesapeake City,"4,600","3,300","1,300",0.282608696
2010,VIRGINIA,51,Dinwiddie,"3,200","2,200","1,000",0.3125
2010,VIRGINIA,51,Greensville,"2,200","1,890",310,0.140909091
2010,VIRGINIA,51,Isle Of Wight,"6,500","5,100","1,400",0.215384615
2010,VIRGINIA,51,Mecklenburg,"3,000","2,100",900,0.3
2010,VIRGINIA,51,Prince George,"2,200","2,000",200,0.090909091
2010,VIRGINIA,51,Southampton,"5,300","4,800",500,0.094339623
2010,VIRGINIA,51,Suffolk City,"4,600","4,400",200,0.043478261
2010,VIRGINIA,51,Surry,"6,000","5,800",200,0.033333333
2010,VIRGINIA,51,Sussex,"4,400","3,500",900,0.204545455
2010,VIRGINIA,51,Virginia Beach City,"4,500","3,720",780,0.173333333
2010,VIRGINIA,51,Charlotte,"1,900","1,690",210,0.110526316
2010,VIRGINIA,51,Lunenburg,700,600,100,0.142857143
2010,VIRGINIA,51,Nottoway,900,400,500,0.555555556
2010,VIRGINIA,51,Pittsylvania,"7,700","6,300","1,400",0.181818182
2010,WASHINGTON,53,Benton,"70,500","69,600",900,0.012765957
2010,WASHINGTON,53,Klickitat,"25,500","24,000","1,500",0.058823529
2010,WASHINGTON,53,Yakima,"13,700","13,000",700,0.051094891
2010,WASHINGTON,53,Adams,"264,000","261,000","3,000",0.011363636
2010,WASHINGTON,53,Douglas,"168,000","165,000","3,000",0.017857143
2010,WASHINGTON,53,Franklin,"62,000","61,500",500,0.008064516
2010,WASHINGTON,53,Grant,"115,000","112,500","2,500",0.02173913
2010,WASHINGTON,53,Lincoln,"249,000","246,000","3,000",0.012048193
2010,WASHINGTON,53,Spokane,"101,000","99,500","1,500",0.014851485
2010,WASHINGTON,53,Stevens,"4,000","3,500",500,0.125
2010,WASHINGTON,53,Asotin,"23,000","22,500",500,0.02173913
2010,WASHINGTON,53,Columbia,"69,000","68,500",500,0.007246377
2010,WASHINGTON,53,Garfield,"56,000","55,000","1,000",0.017857143
2010,WASHINGTON,53,Walla Walla,"183,000","180,000","3,000",0.016393443
2010,WASHINGTON,53,Whitman,"324,000","320,000","4,000",0.012345679
2010,WASHINGTON,53,Skagit,"4,300","4,000",300,0.069767442
2010,WASHINGTON,53,Snohomish,"1,700",800,900,0.529411765
2010,WEST VIRGINIA,54,Berkeley,"1,000",900,100,0.1
2010,WEST VIRGINIA,54,Jefferson,"3,500","2,800",700,0.2
2010,WISCONSIN,55,Adams,900,800,100,0.111111111
2010,WISCONSIN,55,Green Lake,"4,400","4,300",100,0.022727273
2010,WISCONSIN,55,Juneau,"1,300","1,300",0,0
2010,WISCONSIN,55,Marquette,"1,200","1,100",100,0.083333333
2010,WISCONSIN,55,Portage,"1,700",900,800,0.470588235
2010,WISCONSIN,55,Waupaca,"3,600","3,500",100,0.027777778
2010,WISCONSIN,55,Waushara,"1,300","1,300",0,0
2010,WISCONSIN,55,Wood,"1,400",800,600,0.428571429
2010,WISCONSIN,55,Brown,"10,600","10,500",100,0.009433962
2010,WISCONSIN,55,Calumet,"9,500","9,400",100,0.010526316
2010,WISCONSIN,55,Door,"10,800","10,600",200,0.018518519
2010,WISCONSIN,55,Fond Du Lac,"13,400","13,300",100,0.007462687
2010,WISCONSIN,55,Kewaunee,"10,900","10,100",800,0.073394495
2010,WISCONSIN,55,Manitowoc,"14,500","14,300",200,0.013793103
2010,WISCONSIN,55,Outagamie,"8,500","8,200",300,0.035294118
2010,WISCONSIN,55,Sheboygan,"10,200","10,100",100,0.009803922
2010,WISCONSIN,55,Winnebago,"11,200","11,100",100,0.008928571
2010,WISCONSIN,55,Lincoln,600,500,100,0.166666667
2010,WISCONSIN,55,Marathon,"3,300","3,000",300,0.090909091
2010,WISCONSIN,55,Langlade,"4,200","4,100",100,0.023809524
2010,WISCONSIN,55,Oconto,"6,100","5,600",500,0.081967213
2010,WISCONSIN,55,Shawano,"5,300","5,100",200,0.037735849
2010,WISCONSIN,55,Barron,"2,100","2,000",100,0.047619048
2010,WISCONSIN,55,Chippewa,700,600,100,0.142857143
2010,WISCONSIN,55,Polk,"1,000",900,100,0.1
2010,WISCONSIN,55,Columbia,"8,800","8,700",100,0.011363636
2010,WISCONSIN,55,Dane,"12,000","11,900",100,0.008333333
2010,WISCONSIN,55,Dodge,"12,500","12,400",100,0.008
2010,WISCONSIN,55,Green,"5,500","5,400",100,0.018181818
2010,WISCONSIN,55,Jefferson,"4,700","4,600",100,0.021276596
2010,WISCONSIN,55,Rock,"7,600","7,500",100,0.013157895
2010,WISCONSIN,55,Kenosha,"4,600","4,500",100,0.02173913
2010,WISCONSIN,55,Ozaukee,"3,900","3,900",0,0
2010,WISCONSIN,55,Racine,"6,200","6,000",200,0.032258065
2010,WISCONSIN,55,Walworth,"6,900","6,800",100,0.014492754
2010,WISCONSIN,55,Washington,"5,000","5,000",0,0
2010,WISCONSIN,55,Grant,"1,700","1,400",300,0.176470588
2010,WISCONSIN,55,Iowa,800,700,100,0.125
2010,WISCONSIN,55,Lafayette,"1,300","1,100",200,0.153846154
2010,WISCONSIN,55,Richland,900,800,100,0.111111111
2010,WISCONSIN,55,Sauk,"3,600","3,200",400,0.111111111
2010,WISCONSIN,55,Dunn,"1,200",400,800,0.666666667
2010,WISCONSIN,55,Jackson,500,500,0,0
2010,WISCONSIN,55,Monroe,500,400,100,0.2
2010,WISCONSIN,55,St Croix,800,700,100,0.125
2010,WISCONSIN,55,Trempealeau,500,300,200,0.4
2010,WYOMING,56,Campbell,"5,700","4,900",800,0.140350877
2010,WYOMING,56,Crook,"6,300","5,400",900,0.142857143
2010,WYOMING,56,Goshen,"26,300","24,300","2,000",0.076045627
2010,WYOMING,56,Laramie,"91,500","77,500","14,000",0.153005464
2010,WYOMING,56,Platte,"9,900","9,700",200,0.02020202
2011,ARKANSAS,5,Conway,"5,900","4,400","1,500",0.254237288
2011,ARKANSAS,5,Pulaski,"7,900","5,300","2,600",0.329113924
2011,ARKANSAS,5,Arkansas,"32,800","30,500","2,300",0.070121951
2011,ARKANSAS,5,Crittenden,"48,700","47,500","1,200",0.024640657
2011,ARKANSAS,5,Cross,"31,800","30,000","1,800",0.056603774
2011,ARKANSAS,5,Lee,"44,300","37,800","6,500",0.146726862
2011,ARKANSAS,5,Lonoke,"22,000","18,500","3,500",0.159090909
2011,ARKANSAS,5,Monroe,"34,100","26,000","8,100",0.237536657
2011,ARKANSAS,5,Phillips,"36,800","32,200","4,600",0.125
2011,ARKANSAS,5,Prairie,"12,200","11,700",500,0.040983607
2011,ARKANSAS,5,Saint Francis,"27,700","26,000","1,700",0.061371841
2011,ARKANSAS,5,Woodruff,"20,600","19,800",800,0.038834951
2011,ARKANSAS,5,Craighead,"12,500","12,100",400,0.032
2011,ARKANSAS,5,Greene,"11,700","10,200","1,500",0.128205128
2011,ARKANSAS,5,Independence,"6,200","3,300","2,900",0.467741935
2011,ARKANSAS,5,Jackson,"24,400","22,400","2,000",0.081967213
2011,ARKANSAS,5,Mississippi,"42,300","34,200","8,100",0.191489362
2011,ARKANSAS,5,Poinsett,"26,400","25,400","1,000",0.037878788
2011,ARKANSAS,5,Chicot,"14,000","13,500",500,0.035714286
2011,ARKANSAS,5,Desha,"12,000","11,200",800,0.066666667
2011,ARKANSAS,5,Drew,"3,500","3,400",100,0.028571429
2011,ARKANSAS,5,Jefferson,"23,000","22,700",300,0.013043478
2011,ARKANSAS,5,Lafayette,"11,500","3,400","8,100",0.704347826
2011,ARKANSAS,5,Crawford,"2,400","1,200","1,200",0.5
2011,ARKANSAS,5,Johnson,900,600,300,0.333333333
2011,CALIFORNIA,6,Lassen,"3,500","1,400","2,100",0.6
2011,CALIFORNIA,6,Modoc,"10,500","7,000","3,500",0.333333333
2011,CALIFORNIA,6,Butte,"4,200","2,400","1,800",0.428571429
2011,CALIFORNIA,6,Colusa,"15,600","15,300",300,0.019230769
2011,CALIFORNIA,6,Sacramento,"9,200","8,600",600,0.065217391
2011,CALIFORNIA,6,Solano,"25,400","24,600",800,0.031496063
2011,CALIFORNIA,6,Sutter,"11,000","10,600",400,0.036363636
2011,CALIFORNIA,6,Yolo,"38,300","37,700",600,0.015665796
2011,CALIFORNIA,6,Fresno,"105,000","87,500","17,500",0.166666667
2011,CALIFORNIA,6,Kern,"54,500","43,000","11,500",0.211009174
2011,CALIFORNIA,6,Merced,"36,500","20,800","15,700",0.430136986
2011,CALIFORNIA,6,San Joaquin,"36,500","27,000","9,500",0.260273973
2011,CALIFORNIA,6,Stanislaus,"12,000","4,000","8,000",0.666666667
2011,CALIFORNIA,6,Tulare,"122,000","42,200","79,800",0.654098361
2011,CALIFORNIA,6,Shasta,"3,000","2,000","1,000",0.333333333
2011,CALIFORNIA,6,Siskiyou,"12,000","8,200","3,800",0.316666667
2011,CALIFORNIA,6,Riverside,"17,500","10,500","7,000",0.4
2011,COLORADO,8,Adams,"158,000","141,300","16,700",0.105696203
2011,COLORADO,8,Arapahoe,"64,500","47,200","17,300",0.268217054
2011,COLORADO,8,Cheyenne,"182,500","173,500","9,000",0.049315068
2011,COLORADO,8,Douglas,"1,300","1,100",200,0.153846154
2011,COLORADO,8,Kiowa,"175,500","157,000","18,500",0.105413105
2011,COLORADO,8,Kit Carson,"227,000","207,000","20,000",0.088105727
2011,COLORADO,8,Lincoln,"137,000","100,500","36,500",0.266423358
2011,COLORADO,8,Phillips,"99,200","88,400","10,800",0.108870968
2011,COLORADO,8,Washington,"273,000","262,500","10,500",0.038461538
2011,COLORADO,8,Yuma,"125,000","122,200","2,800",0.0224
2011,COLORADO,8,Logan,"118,500","112,300","6,200",0.052320675
2011,COLORADO,8,Morgan,"57,500","51,000","6,500",0.113043478
2011,COLORADO,8,Sedgwick,"70,000","60,700","9,300",0.132857143
2011,COLORADO,8,Weld,"129,000","117,000","12,000",0.093023256
2011,COLORADO,8,Moffat,"9,200","9,100",100,0.010869565
2011,COLORADO,8,Las Animas,"3,100","1,500","1,600",0.516129032
2011,COLORADO,8,Otero,"4,000","2,600","1,400",0.35
2011,COLORADO,8,Prowers,"125,000","106,700","18,300",0.1464
2011,COLORADO,8,Delta,"1,000",800,200,0.2
2011,COLORADO,8,Dolores,"14,500","13,300","1,200",0.082758621
2011,COLORADO,8,Mesa,"1,800","1,800",0,0
2011,COLORADO,8,Montezuma,"6,300","5,500",800,0.126984127
2011,GEORGIA,13,Bleckley,"4,000","3,470",530,0.1325
2011,GEORGIA,13,Morgan,"2,100","1,680",420,0.2
2011,GEORGIA,13,Peach,"3,400","3,400",0,0
2011,GEORGIA,13,Washington,"4,300","4,240",60,0.013953488
2011,GEORGIA,13,Bulloch,"3,400","2,190","1,210",0.355882353
2011,GEORGIA,13,Burke,"6,800","5,730","1,070",0.157352941
2011,GEORGIA,13,Emanuel,"3,100","2,570",530,0.170967742
2011,GEORGIA,13,Jefferson,"10,100","9,450",650,0.064356436
2011,GEORGIA,13,Jenkins,"1,200","1,170",30,0.025
2011,GEORGIA,13,Screven,"4,100","3,420",680,0.165853659
2011,GEORGIA,13,Elbert,800,750,50,0.0625
2011,GEORGIA,13,Hart,"2,200","1,090","1,110",0.504545455
2011,GEORGIA,13,Madison,"1,100",960,140,0.127272727
2011,GEORGIA,13,Oglethorpe,"1,900","1,780",120,0.063157895
2011,GEORGIA,13,Wilkes,800,140,660,0.825
2011,GEORGIA,13,Bartow,800,710,90,0.1125
2011,GEORGIA,13,Walker,"1,200",670,530,0.441666667
2011,GEORGIA,13,Berrien,800,760,40,0.05
2011,GEORGIA,13,Brooks,"5,800","2,920","2,880",0.496551724
2011,GEORGIA,13,Coffee,"1,700",870,830,0.488235294
2011,GEORGIA,13,Colquitt,"5,000","4,120",880,0.176
2011,GEORGIA,13,Dooly,"9,200","9,050",150,0.016304348
2011,GEORGIA,13,Tift,"1,100",600,500,0.454545455
2011,GEORGIA,13,Turner,"2,200","1,920",280,0.127272727
2011,GEORGIA,13,Appling,"1,600","1,160",440,0.275
2011,GEORGIA,13,Bacon,"1,100","1,100",0,0
2011,GEORGIA,13,Tattnall,"2,400","1,050","1,350",0.5625
2011,GEORGIA,13,Toombs,700,650,50,0.071428571
2011,GEORGIA,13,Calhoun,"4,900","3,400","1,500",0.306122449
2011,GEORGIA,13,Clay,"2,700","1,830",870,0.322222222
2011,GEORGIA,13,Decatur,"1,700","1,410",290,0.170588235
2011,GEORGIA,13,Randolph,"7,400","7,250",150,0.02027027
2011,GEORGIA,13,Seminole,"4,000","3,330",670,0.1675
2011,GEORGIA,13,Sumter,"9,700","7,050","2,650",0.273195876
2011,GEORGIA,13,Terrell,"7,400","6,870",530,0.071621622
2011,GEORGIA,13,Thomas,"2,400","2,400",0,0
2011,GEORGIA,13,Macon,"6,300","6,300",0,0
2011,GEORGIA,13,Meriwether,"3,200","2,000","1,200",0.375
2011,GEORGIA,13,Taylor,"2,100","1,990",110,0.052380952
2011,IDAHO,16,Bannock,"22,100","17,700","4,400",0.199095023
2011,IDAHO,16,Bingham,"86,700","75,450","11,250",0.129757785
2011,IDAHO,16,Bonneville,"12,400","12,000",400,0.032258065
2011,IDAHO,16,Caribou,"24,900","16,800","8,100",0.325301205
2011,IDAHO,16,Franklin,"17,700","16,400","1,300",0.073446328
2011,IDAHO,16,Fremont,"3,600","2,500","1,100",0.305555556
2011,IDAHO,16,Jefferson,"3,100","2,900",200,0.064516129
2011,IDAHO,16,Madison,"3,100","2,840",260,0.083870968
2011,IDAHO,16,Oneida,"27,400","17,900","9,500",0.346715328
2011,IDAHO,16,Power,"69,200","59,500","9,700",0.14017341
2011,IDAHO,16,Benewah,"26,300","26,200",100,0.003802281
2011,IDAHO,16,Boundary,"12,000","11,800",200,0.016666667
2011,IDAHO,16,Clearwater,"10,500","10,300",200,0.019047619
2011,IDAHO,16,Idaho,"59,300","59,100",200,0.003372681
2011,IDAHO,16,Latah,"74,500","72,400","2,100",0.028187919
2011,IDAHO,16,Lewis,"74,000","73,200",800,0.010810811
2011,IDAHO,16,Cassia,"60,400","59,500",900,0.014900662
2011,IDAHO,16,Jerome,"16,800","16,700",100,0.005952381
2011,IDAHO,16,Minidoka,"13,900","13,700",200,0.014388489
2011,IDAHO,16,Twin Falls,"28,400","28,200",200,0.007042254
2011,IDAHO,16,Ada,"8,200","7,900",300,0.036585366
2011,IDAHO,16,Canyon,"30,800","30,050",750,0.024350649
2011,IDAHO,16,Elmore,"13,800","13,420",380,0.027536232
2011,IDAHO,16,Gem,"2,800","2,460",340,0.121428571
2011,IDAHO,16,Owyhee,"13,500","9,670","3,830",0.283703704
2011,IDAHO,16,Payette,"5,800","5,600",200,0.034482759
2011,IDAHO,16,Washington,"6,100","5,900",200,0.032786885
2011,ILLINOIS,17,Marshall,"1,100","1,000",100,0.090909091
2011,ILLINOIS,17,Mason,"5,100","5,000",100,0.019607843
2011,ILLINOIS,17,Mclean,"2,400","2,300",100,0.041666667
2011,ILLINOIS,17,Tazewell,"3,700","3,600",100,0.027027027
2011,ILLINOIS,17,Woodford,"2,400","2,300",100,0.041666667
2011,ILLINOIS,17,Ford,"5,000","4,900",100,0.02
2011,ILLINOIS,17,Iroquois,"8,200","7,600",600,0.073170732
2011,ILLINOIS,17,Livingston,"8,100","7,800",300,0.037037037
2011,ILLINOIS,17,Vermilion,"3,400","3,200",200,0.058823529
2011,ILLINOIS,17,Clark,"4,700","4,600",100,0.021276596
2011,ILLINOIS,17,Crawford,"9,700","9,300",400,0.041237113
2011,ILLINOIS,17,Cumberland,"2,600","2,300",300,0.115384615
2011,ILLINOIS,17,Douglas,"1,000",900,100,0.1
2011,ILLINOIS,17,Edgar,"1,900","1,800",100,0.052631579
2011,ILLINOIS,17,Effingham,"11,700","11,400",300,0.025641026
2011,ILLINOIS,17,Lawrence,"17,900","16,800","1,100",0.061452514
2011,ILLINOIS,17,Marion,"18,600","18,400",200,0.010752688
2011,ILLINOIS,17,Moultrie,"1,100","1,000",100,0.090909091
2011,ILLINOIS,17,Shelby,"10,000","9,600",400,0.04
2011,ILLINOIS,17,Boone,"3,600","3,500",100,0.027777778
2011,ILLINOIS,17,De Kalb,"5,700","4,600","1,100",0.192982456
2011,ILLINOIS,17,Kane,"3,800","3,600",200,0.052631579
2011,ILLINOIS,17,Lake,"1,100","1,000",100,0.090909091
2011,ILLINOIS,17,Mchenry,"7,300","6,900",400,0.054794521
2011,ILLINOIS,17,Carroll,"1,400","1,300",100,0.071428571
2011,ILLINOIS,17,Jo Daviess,"1,000",900,100,0.1
2011,ILLINOIS,17,Mercer,600,500,100,0.166666667
2011,ILLINOIS,17,Ogle,"4,000","3,600",400,0.1
2011,ILLINOIS,17,Rock Island,500,500,0,0
2011,ILLINOIS,17,Stephenson,"3,600","3,200",400,0.111111111
2011,ILLINOIS,17,Whiteside,"3,200","3,200",0,0
2011,ILLINOIS,17,Winnebago,"4,700","4,400",300,0.063829787
2011,ILLINOIS,17,Edwards,"8,000","7,500",500,0.0625
2011,ILLINOIS,17,Franklin,"16,600","16,300",300,0.018072289
2011,ILLINOIS,17,Gallatin,"12,200","10,300","1,900",0.155737705
2011,ILLINOIS,17,Hamilton,"19,600","19,100",500,0.025510204
2011,ILLINOIS,17,Jefferson,"22,900","22,300",600,0.026200873
2011,ILLINOIS,17,Massac,"4,300","4,200",100,0.023255814
2011,ILLINOIS,17,Wabash,"7,800","7,400",400,0.051282051
2011,ILLINOIS,17,Wayne,"28,800","28,500",300,0.010416667
2011,ILLINOIS,17,White,"22,700","19,500","3,200",0.140969163
2011,ILLINOIS,17,Alexander,"4,500","3,300","1,200",0.266666667
2011,ILLINOIS,17,Clinton,"40,600","40,000",600,0.014778325
2011,ILLINOIS,17,Jackson,"19,700","19,100",600,0.030456853
2011,ILLINOIS,17,Monroe,"30,700","30,500",200,0.006514658
2011,ILLINOIS,17,Perry,"27,000","26,800",200,0.007407407
2011,ILLINOIS,17,Randolph,"37,900","37,500",400,0.01055409
2011,ILLINOIS,17,St Clair,"26,400","26,200",200,0.007575758
2011,ILLINOIS,17,Washington,"62,400","62,200",200,0.003205128
2011,ILLINOIS,17,Williamson,"2,100","1,400",700,0.333333333
2011,ILLINOIS,17,Brown,"1,400","1,300",100,0.071428571
2011,ILLINOIS,17,Fulton,"2,200","2,100",100,0.045454545
2011,ILLINOIS,17,Knox,"2,000","1,600",400,0.2
2011,ILLINOIS,17,Schuyler,"3,500","3,400",100,0.028571429
2011,ILLINOIS,17,Bond,"21,600","20,900",700,0.032407407
2011,ILLINOIS,17,Calhoun,"1,700","1,600",100,0.058823529
2011,ILLINOIS,17,Cass,"1,500","1,400",100,0.066666667
2011,ILLINOIS,17,Christian,"2,400","2,300",100,0.041666667
2011,ILLINOIS,17,Greene,"4,500","4,300",200,0.044444444
2011,ILLINOIS,17,Macoupin,"8,600","7,900",700,0.081395349
2011,ILLINOIS,17,Madison,"20,600","20,400",200,0.009708738
2011,ILLINOIS,17,Montgomery,"9,100","8,800",300,0.032967033
2011,ILLINOIS,17,Morgan,"2,900","2,900",0,0
2011,ILLINOIS,17,Pike,"5,900","5,700",200,0.033898305
2011,ILLINOIS,17,Scott,"1,300","1,100",200,0.153846154
2011,INDIANA,18,Bartholomew,"5,900","5,860",40,0.006779661
2011,INDIANA,18,Boone,"3,600","3,470",130,0.036111111
2011,INDIANA,18,Clinton,"3,000","2,480",520,0.173333333
2011,INDIANA,18,Decatur,"5,500","5,300",200,0.036363636
2011,INDIANA,18,Grant,"3,800","3,800",0,0
2011,INDIANA,18,Hamilton,"2,800","2,790",10,0.003571429
2011,INDIANA,18,Hancock,"3,100","3,090",10,0.003225806
2011,INDIANA,18,Howard,"2,400","2,370",30,0.0125
2011,INDIANA,18,Johnson,"2,900","2,870",30,0.010344828
2011,INDIANA,18,Madison,"1,500","1,370",130,0.086666667
