Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED,YIELD_(BU/ACRE),soil_water,soil_carbon,soil_density,soil_type,gdd,ehdd,ecdd,average_price,year_open,year_high,year_low,year_close
2020,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,WHEAT,2400,1920,68.8,22,1,1490,Sandy clay loam,1276.1,0,521.3,5.498,5.6025,6.4075,4.747,6.405
2020,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,WHEAT,700,550,65.6,26,0.8,1410,Silt loam,2005.5,0,915,5.498,5.6025,6.4075,4.747,6.405
2020,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,GRANT,43,WHEAT,2000,1470,72.8,25,0.8,1430,Silt loam,1680.1,0,892.3,5.498,5.6025,6.4075,4.747,6.405
2020,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,IOWA,49,WHEAT,700,570,69.5,24,0.8,1460,Silt loam,1740.4,0,769.6,5.498,5.6025,6.4075,4.747,6.405
2020,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,RICHLAND,103,WHEAT,900,600,54.8,24,0.8,1460,Silt loam,1896.7,0,1002.7,5.498,5.6025,6.4075,4.747,6.405
2020,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,SAUK,111,WHEAT,3200,2580,60.5,23,0.8,1460,Silt loam,1572.3,0,501.7,5.498,5.6025,6.4075,4.747,6.405
2020,30-Sep,19-Aug,WISCONSIN,55,WEST CENTRAL,40,MONROE,81,WHEAT,500,180,54.4,24,1,1430,Silt loam,1585.4,0,1173.4,5.498,5.6025,6.4075,4.747,6.405
2021,03-Oct,02-Jul,ARKANSAS,5,EAST CENTRAL,60,CROSS,37,WHEAT,6800,6700,68.1,24,0.4,1570,Silt loam,2470.2,0.3,208,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,EAST CENTRAL,60,LEE,77,WHEAT,7500,7310,58.1,24,0.4,1570,Silt loam,2189.8,0,224.2,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,EAST CENTRAL,60,MONROE,95,WHEAT,4500,3900,59,23,0.4,1530,Silt loam,2500.3,0,193.7,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,WHEAT,1200,1100,47.6,21,0.4,1560,Loam,2135.3,0,285.8,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,POINSETT,111,WHEAT,7000,6400,60.5,25,0.4,1580,Clay loam,2270.4,0.3,251.6,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,WHITE,145,WHEAT,5100,4080,56.6,21,0.4,1540,Silt loam,2167.6,0,235.6,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,NORTHWEST,10,BENTON,7,WHEAT,800,620,35.3,23,0.6,1480,Silt loam,1999.9,0,333,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,WHEAT,10100,5750,54.1,24,0.4,1550,Silt loam,2572,0.5,177.9,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,WHEAT,4900,1910,52.9,24,0.6,1410,Loam,2395.9,0.6,189.9,7.0402,6.42,8.56,6.0175,7.7075
2021,03-Oct,02-Jul,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,WHEAT,2700,2220,45.5,22,0.6,1470,Loam,2395.9,0.6,189.9,7.0402,6.42,8.56,6.0175,7.7075
2021,25-Sep,15-Jul,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,WHEAT,5000,3240,44.8,26,0.4,1530,Clay loam,3127.7,10.8,2.5,7.0402,6.42,8.56,6.0175,7.7075
2021,25-Sep,15-Jul,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,WHEAT,2600,850,78,24,0.4,1560,Sandy clay loam,2090.7,5.8,0.2,7.0402,6.42,8.56,6.0175,7.7075
2021,25-Sep,15-Jul,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,WHEAT,19500,12100,78,24,0.4,1580,Clay loam,3130,9.2,0.9,7.0402,6.42,8.56,6.0175,7.7075
2021,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,WHEAT,11900,3210,102.5,20,0.4,1560,Loam,3812.9,81.6,0,7.0402,6.42,8.56,6.0175,7.7075
2021,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,WHEAT,47200,13200,89.6,23,0.4,1570,Loam,3220.9,26.3,3.8,7.0402,6.42,8.56,6.0175,7.7075
2021,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,WHEAT,47400,6450,94.1,22,0.4,1580,Loam,3096.2,13.5,1.3,7.0402,6.42,8.56,6.0175,7.7075
2021,25-Sep,15-Jul,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,WHEAT,20100,4430,90.1,24,0.4,1550,Clay loam,3018.2,1.7,0,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,ADAMS,1,WHEAT,126000,114000,28.3,21,0.2,1460,Sandy clay loam,1512.3,0,490.5,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,WHEAT,38500,31500,17.1,20,0.2,1470,Loam,2254.2,0,696.8,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,WHEAT,186000,127500,32.2,21,0.2,1470,Sandy clay loam,2293.8,0,748.8,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,ELBERT,39,WHEAT,25400,24500,37.6,21,0.4,1460,Loam,707,107,0,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,KIOWA,61,WHEAT,195000,121000,31,21,0.2,1470,Sandy clay loam,2436.6,0.8,752.6,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,WHEAT,279000,261000,47.8,21,0.4,1460,Sandy clay loam,2293.8,0,748.8,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,WHEAT,147000,134500,29.2,21,0.2,1460,Sandy clay loam,707,107,0,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,WHEAT,251000,238000,39.5,21,0.2,1460,Sandy clay loam,1857.3,0,1051.2,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,EAST CENTRAL,60,YUMA,125,WHEAT,117000,113000,53.9,21,0.2,1470,Loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,NORTHEAST,20,LOGAN,75,WHEAT,102000,98000,44.9,21,0.2,1450,Loam,1985,0,909.8,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,NORTHEAST,20,MORGAN,87,WHEAT,47200,41000,38.2,21,0.4,1470,Loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,NORTHEAST,20,SEDGWICK,115,WHEAT,50500,46000,40,22,0.2,1460,Loam,2046.2,0,677.6,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,NORTHEAST,20,WELD,123,WHEAT,97000,51000,26.1,21,0.4,1460,Loam,1971.9,0,827.9,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,SOUTHEAST,90,BACA,9,WHEAT,242000,212000,23.7,21,0.2,1480,Sandy clay loam,2507.6,1.1,620.5,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,SOUTHWEST,70,DOLORES,33,WHEAT,11500,6800,10.1,21,0.4,1440,Loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,01-Sep,29-Jul,COLORADO,8,SOUTHWEST,70,MESA,77,WHEAT,1800,1700,117.1,20,0.4,1520,Loam,2696.9,8.9,696.9,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,EAST,90,BINGHAM,11,WHEAT,89000,78000,118.3,25,0.8,1430,Loam,2600.9,0,905.3,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,EAST,90,BONNEVILLE,19,WHEAT,10000,9600,41.5,24,0.6,1380,Sandy clay loam,2260.3,0,1312.2,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,EAST,90,FREMONT,43,WHEAT,6000,4700,96.8,25,0.8,1380,Silt loam,2268.5,0,1393.8,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,EAST,90,ONEIDA,71,WHEAT,26500,16000,18,25,0.6,1380,Loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,EAST,90,POWER,77,WHEAT,73000,51000,44.6,24,0.6,1410,Loam,2600.9,0,905.3,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,NORTH,10,BENEWAH,9,WHEAT,16600,16200,42.8,27,0.8,1370,Silt loam,2477.2,3,566.5,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,NORTH,10,BOUNDARY,21,WHEAT,8700,8500,62.6,33,1.4,1210,Silt loam,2181.1,1.5,763.6,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,NORTH,10,IDAHO,49,WHEAT,58000,56500,44.9,29,0.8,1340,Silt loam,2307.6,0,583.6,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,NORTH,10,LATAH,57,WHEAT,66500,64700,53.7,27,0.8,1390,Silt loam,2477.2,3,566.5,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,NORTH,10,LEWIS,61,WHEAT,63400,61600,41.6,29,0.8,1320,Silt loam,2123.9,0,745.6,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,NORTH,10,NEZ PERCE,69,WHEAT,74500,72500,53.8,27,0.8,1370,Silt loam,3421.2,32.7,315,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,CASSIA,31,WHEAT,41000,39200,88.9,24,0.6,1420,Loam,2653.8,0,605.5,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,GOODING,47,WHEAT,1600,1050,135.2,24,0.6,1460,Loam,2352.2,0,360.9,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,JEROME,53,WHEAT,6600,6350,140.8,23,0.8,1460,Loam,2892.2,0,631.2,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63,WHEAT,5500,5000,128.6,25,0.6,1430,Loam,2892.2,0,631.2,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67,WHEAT,9700,9150,131.1,24,0.8,1460,Sandy clay loam,2653.8,0,605.5,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,WHEAT,24000,23200,138.8,24,0.6,1440,Loam,2838.4,0,698.6,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,ADA,1,WHEAT,3900,3650,121.1,24,0.6,1470,Sandy clay loam,3322.1,19.5,464.8,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,CANYON,27,WHEAT,22500,22000,111.8,24,0.6,1480,Loam,3040.4,2.6,480.5,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,GEM,45,WHEAT,1600,1500,116.7,23,0.6,1460,Loam,3342.2,20.3,455.8,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,OWYHEE,73,WHEAT,10500,10400,127.2,23,0.6,1440,Sandy clay loam,3082.8,3.3,583,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,PAYETTE,75,WHEAT,3800,3700,121.1,24,0.6,1470,Loam,3342.2,20.3,455.8,7.0402,6.42,8.56,6.0175,7.7075
2021,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,WHEAT,4200,3600,75,28,0.6,1370,Sandy clay loam,3342.2,20.3,455.8,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,LOGAN,107,WHEAT,1600,1460,89,21,0.4,1520,Silt loam,1982.2,0,671.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,MACON,115,WHEAT,2100,1910,86.9,22,0.4,1540,Silt loam,1997.8,0,661.2,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,MASON,125,WHEAT,3200,2750,79.3,22,0.6,1520,Silt loam,2021.6,0.2,669.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,MENARD,129,WHEAT,1300,1180,88.1,22,0.4,1520,Silt loam,2021.6,0.2,669.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,PEORIA,143,WHEAT,1200,1090,78.7,22,0.6,1520,Silt loam,1901.2,0,757.7,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,STARK,175,WHEAT,600,550,87.6,23,0.6,1520,Silt loam,1739,0,862.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,WHEAT,3400,3110,82.6,22,0.6,1520,Silt loam,1901.2,0,757.7,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,WOODFORD,203,WHEAT,4300,3910,78.5,22,0.6,1520,Silt loam,1739,0,862.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST,50,IROQUOIS,75,WHEAT,7100,6440,80,22,0.8,1530,Sandy clay loam,1716.5,0,801.8,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST,50,KANKAKEE,91,WHEAT,5800,5310,89.6,22,0.8,1530,Sandy clay loam,1716.5,0,801.8,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST,50,LIVINGSTON,105,WHEAT,6900,6280,87.1,22,0.8,1500,Silt loam,1782.1,0,823,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST,50,PIATT,147,WHEAT,1300,1180,82.5,22,0.6,1530,Silt loam,1886.1,0,695.4,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST,50,VERMILION,183,WHEAT,5100,4660,91.2,22,0.6,1520,Silt loam,1891.6,0,632.1,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,WHEAT,4700,4310,87.2,22,0.4,1550,Silt loam,1883.6,0,605.6,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,WHEAT,16100,14700,78.1,23,0.4,1550,Silt loam,2101.9,0,512.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,WHEAT,6500,5950,77.8,21,0.4,1550,Silt loam,1883.6,0,605.6,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,WHEAT,3200,2890,85.8,22,0.4,1550,Silt loam,2008.5,0,615.1,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,WHEAT,8200,7450,89.4,22,0.4,1540,Silt loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,WHEAT,13600,12400,73.1,23,0.4,1540,Silt loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,WHEAT,7700,6980,83.2,22,0.4,1540,Silt loam,2143.7,0,491.9,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,WHEAT,18400,16900,76.8,23,0.4,1540,Silt loam,2299.4,0.2,445.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,WHEAT,10700,9830,80.1,22,0.4,1540,Silt loam,2143.7,0,491.9,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,WHEAT,9400,8590,70.5,22,0.4,1530,Silt loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,BOONE,7,WHEAT,3800,3470,70.6,22,0.8,1500,Loam,1815.2,0,863.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,DE KALB,37,WHEAT,6500,5950,78.8,22,0.8,1480,Loam,1590.2,0,990,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,KANE,89,WHEAT,2800,2480,73,21,0.8,1500,Sandy clay loam,1684.7,0,891.4,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,WHEAT,4600,4210,86.7,22,0.8,1500,Silt loam,1849.5,0,818.9,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,LAKE,97,WHEAT,500,460,81.1,22,0.8,1490,Loam,1584.3,0,844.8,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,WHEAT,4800,4270,67,21,1,1500,Sandy clay loam,1475.4,0,1061.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,BUREAU,11,WHEAT,3100,2650,88.7,22,0.8,1510,Silt loam,1896.2,0,857.9,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,CARROLL,15,WHEAT,1500,1280,74.8,23,1,1450,Silt loam,1519.4,0,1138.9,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,HENRY,73,WHEAT,1200,1040,79.5,23,0.8,1500,Silt loam,1896.2,0,857.9,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,OGLE,141,WHEAT,4600,4200,92.9,22,0.8,1480,Silt loam,1815.2,0,863.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,WHEAT,3800,3450,82.9,23,0.8,1460,Silt loam,1519.4,0,1138.9,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,WHEAT,3700,3370,75.1,23,0.8,1480,Silt loam,1815.2,0,863.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,WHEAT,6000,5500,82.2,23,0.4,1530,Silt loam,2143.7,0,491.9,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,WHEAT,20800,18900,71.1,23,0.4,1510,Silt loam,2183,0,428,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,WHEAT,4800,4360,95.9,22,0.4,1530,Silt loam,2219.9,0,423.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,WHEAT,18500,16900,57.7,22,0.4,1520,Silt loam,2126.3,0,496.8,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WABASH,185,WHEAT,4600,4180,69.4,22,0.4,1550,Silt loam,2115.8,0,494.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,WHEAT,21000,19300,79.5,22,0.4,1540,Silt loam,2140.1,0,471,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WHITE,193,WHEAT,6400,5740,68.8,23,0.4,1500,Silt loam,2104.2,0,466.6,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,WHEAT,35500,32300,86.9,23,0.4,1540,Silt loam,2208.7,0,472.8,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,WHEAT,19500,17700,69,23,0.4,1530,Silt loam,2288.7,0,408.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,MONROE,133,WHEAT,25900,23600,74.6,24,0.4,1520,Silt loam,2232.2,1.5,484.1,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,PERRY,145,WHEAT,33300,30200,77.6,23,0.4,1530,Silt loam,2117.4,0,482.4,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,WHEAT,5800,5280,80.9,22,0.4,1530,Silt loam,2310.2,0,369.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,WHEAT,38000,34700,85.3,23,0.4,1540,Silt loam,2117.4,0,482.4,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,WHEAT,22000,20100,82.7,23,0.4,1530,Silt loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,UNION,181,WHEAT,2100,1910,66,23,0.4,1500,Silt loam,2288.7,0,408.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,WHEAT,61900,57200,83.1,23,0.4,1540,Silt loam,2208.7,0,472.8,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,ADAMS,1,WHEAT,6600,6020,63.6,23,0.4,1520,Silt loam,1969.9,0,728.6,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,BROWN,9,WHEAT,700,620,69.4,23,0.4,1490,Silt loam,1840.8,0,758.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,HANCOCK,67,WHEAT,3200,2910,83.8,24,0.6,1520,Silt loam,1851,0,765.4,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,KNOX,95,WHEAT,1000,910,71.4,22,0.6,1500,Silt loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,SCHUYLER,169,WHEAT,1700,1540,75.3,23,0.4,1520,Silt loam,1840.8,0,758.5,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,WARREN,187,WHEAT,200,190,65.8,24,0.6,1520,Silt loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,WHEAT,14700,13400,81.9,23,0.4,1540,Silt loam,0,0,0,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,WHEAT,2200,2000,71,24,0.6,1460,Silt loam,2264.5,2.5,487.7,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,WHEAT,2800,2540,81.9,24,0.4,1510,Silt loam,2264.5,2.5,487.7,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,WHEAT,3300,3000,81.3,24,0.4,1500,Silt loam,2264.5,2.5,487.7,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,WHEAT,10600,9720,76.2,23,0.4,1530,Silt loam,1899.9,0,634.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,WHEAT,18100,16600,81.5,24,0.4,1540,Silt loam,2056.4,1.1,558.4,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,WHEAT,11100,10200,81.6,23,0.4,1520,Silt loam,1899.9,0,634.3,7.0402,6.42,8.56,6.0175,7.7075
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,WHEAT,2500,2280,77.2,23,0.4,1500,Silt loam,2039.1,0.2,625.6,7.0402,6.42,8.56,6.0175,7.7075
