Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED,YIELD_(BU/ACRE),soil_water,soil_carbon,soil_density,soil_type,gdd,ehdd,ecdd
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,WHEAT,"19,500","17,700",69,23,0.4,1530,Silt loam,2288.7,0,408.3
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,MONROE,133,WHEAT,"25,900","23,600",74.6,24,0.4,1520,Silt loam,2232.2,1.5,484.1
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,PERRY,145,WHEAT,"33,300","30,200",77.6,23,0.4,1530,Silt loam,2117.4,0,482.4
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,WHEAT,"5,800","5,280",80.9,22,0.4,1530,Silt loam,2310.2,0,369.3
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,WHEAT,"38,000","34,700",85.3,23,0.4,1540,Silt loam,2117.4,0,482.4
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,WHEAT,"22,000","20,100",82.7,23,0.4,1530,Silt loam,0,0,0
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,UNION,181,WHEAT,"2,100","1,910",66,23,0.4,1500,Silt loam,2288.7,0,408.3
2021,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,WHEAT,"61,900","57,200",83.1,23,0.4,1540,Silt loam,2208.7,0,472.8
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,ADAMS,1,WHEAT,"6,600","6,020",63.6,23,0.4,1520,Silt loam,1969.9,0,728.6
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,BROWN,9,WHEAT,700,620,69.4,23,0.4,1490,Silt loam,1840.8,0,758.5
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,HANCOCK,67,WHEAT,"3,200","2,910",83.8,24,0.6,1520,Silt loam,1851,0,765.4
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,KNOX,95,WHEAT,"1,000",910,71.4,22,0.6,1500,Silt loam,0,0,0
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,SCHUYLER,169,WHEAT,"1,700","1,540",75.3,23,0.4,1520,Silt loam,1840.8,0,758.5
2021,28-Sep,19-Jul,ILLINOIS,17,WEST,30,WARREN,187,WHEAT,200,190,65.8,24,0.6,1520,Silt loam,0,0,0
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,WHEAT,"14,700","13,400",81.9,23,0.4,1540,Silt loam,0,0,0
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,WHEAT,"2,200","2,000",71,24,0.6,1460,Silt loam,2264.5,2.5,487.7
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,WHEAT,"2,800","2,540",81.9,24,0.4,1510,Silt loam,2264.5,2.5,487.7
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,WHEAT,"3,300","3,000",81.3,24,0.4,1500,Silt loam,2264.5,2.5,487.7
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,WHEAT,"10,600","9,720",76.2,23,0.4,1530,Silt loam,1899.9,0,634.3
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,WHEAT,"18,100","16,600",81.5,24,0.4,1540,Silt loam,2056.4,1.1,558.4
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,WHEAT,"11,100","10,200",81.6,23,0.4,1520,Silt loam,1899.9,0,634.3
2021,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,WHEAT,"2,500","2,280",77.2,23,0.4,1500,Silt loam,2039.1,0.2,625.6
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,WHEAT,"8,700","7,420",84.6,22,0.4,1560,Silt loam,1638.1,0,431.9
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,BOONE,11,WHEAT,"4,300","3,610",95,21,0.4,1540,Silt loam,1848.1,0,711.3
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,CLINTON,23,WHEAT,"1,800","1,510",104,21,0.6,1560,Silt loam,1984.2,0,669
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,DECATUR,31,WHEAT,"6,700","5,710",83.5,23,0.4,1510,Silt loam,1969.5,0,608.9
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,GRANT,53,WHEAT,"2,000","1,630",84.7,22,0.6,1600,Sandy clay loam,1844,0,763
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HANCOCK,59,WHEAT,"4,500","3,550",82.5,21,0.4,1570,Silt loam,1953,0,671.8
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HOWARD,67,WHEAT,"2,400","1,980",93.9,22,0.6,1570,Silt loam,1967.5,0,709
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MADISON,95,WHEAT,"2,400","1,960",83.7,21,0.4,1600,Silt loam,0,0,0
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MORGAN,109,WHEAT,"1,300","1,090",78,21,0.4,1530,Silt loam,1914.6,0,531.5
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,RUSH,139,WHEAT,"8,200","6,960",92.2,22,0.4,1550,Silt loam,2312.6,0,485.4
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,SHELBY,145,WHEAT,"5,000","3,780",85.4,22,0.4,1550,Silt loam,2312.6,0,485.4
2021,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,TIPTON,159,WHEAT,"1,400","1,170",94,22,0.6,1580,Silt loam,1967.5,0,709
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,WHEAT,"3,300","2,700",86.3,21,0.4,1620,Silt loam,2300.3,0,549.1
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,WHEAT,"1,800","1,500",82,23,0.4,1540,Silt loam,1624.2,0,719.8
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,HENRY,65,WHEAT,"3,000","2,500",92,22,0.4,1580,Silt loam,0,0,0
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,WHEAT,"4,800","4,100",82.2,22,0.6,1620,Silt loam,1935.5,0,631.1
2021,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,WAYNE,177,WHEAT,"3,900","3,300",76.7,22,0.6,1550,Silt loam,1624.2,0,719.8
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,WHEAT,"2,000","1,620",85.8,19,0.8,1590,Sandy clay loam,1838.9,0,779.1
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,FULTON,49,WHEAT,"3,000","1,600",83.8,22,0.4,1560,Sandy clay loam,1884.6,0,542
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,WHEAT,"4,800","3,110",87.1,20,0.6,1590,Loam,1756.8,0,764.1
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,WHEAT,"2,300","1,920",85.4,20,0.6,1570,Loam,1832.1,0,790.6
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,WHEAT,"4,600","3,900",94.6,22,0.4,1590,Silt loam,1939.8,0,738.9
2021,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,WABASH,169,WHEAT,"5,200","4,500",95.1,22,0.6,1580,Loam,1866.6,0,749.3
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ADAMS,1,WHEAT,"7,000","6,100",87.5,22,0.6,1610,Clay loam,1894.6,0,718.1
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ALLEN,3,WHEAT,"12,800","10,700",99.7,22,0.6,1600,Loam,1894.6,0,718.1
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,DE KALB,33,WHEAT,"12,300","10,500",89.9,19,0.8,1600,Loam,1759.8,0,753
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,WHEAT,"7,200","6,060",91.1,22,0.6,1610,Loam,1866.6,0,749.3
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,LAGRANGE,87,WHEAT,"2,000","1,670",89.8,18,0.6,1600,Sandy clay loam,1749.5,0,768.4
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,NOBLE,113,WHEAT,"5,600","4,700",81.3,19,0.8,1600,Loam,1705.3,0,794.9
2021,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WHITLEY,183,WHEAT,"8,400","7,200",89.6,21,0.6,1600,Sandy clay loam,1756.8,0,764.1
2021,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,BENTON,7,WHEAT,"2,400","2,030",92.6,21,0.6,1480,Silt loam,2315.6,0.2,550.4
2021,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,LA PORTE,91,WHEAT,"6,600","2,900",75.2,20,0.8,1540,Sandy clay loam,1708.4,0,831.3
2021,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,LAKE,89,WHEAT,"2,200","1,500",86.7,22,0.8,1530,Sandy clay loam,1798.8,0,789.9
2021,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,PORTER,127,WHEAT,"2,100","1,760",81.3,20,0.8,1540,Sandy clay loam,1814.3,0,764.3
2021,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,WHEAT,"2,800","1,200",74.8,24,0.6,1490,Silt loam,2737.5,0.4,305.2
2021,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,WHEAT,"2,100","1,300",72.6,24,0.6,1490,Silt loam,1931.9,0,327.1
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,DEARBORN,29,WHEAT,700,600,67.7,24,0.6,1460,Silt loam,1940.6,0,473.5
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,WHEAT,"3,200","2,900",67.2,24,0.4,1480,Silt loam,1969.5,0,608.9
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,WHEAT,"2,100","1,390",65.2,23,0.4,1490,Silt loam,2084.4,0,485.9
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,JENNINGS,79,WHEAT,"4,200","3,200",72.8,22,0.4,1520,Silt loam,2084.4,0,485.9
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,RIPLEY,137,WHEAT,"4,300","3,600",76.1,23,0.4,1480,Silt loam,1969.5,0,608.9
2021,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,WHEAT,900,800,56.8,24,0.4,1490,Silt loam,2084.4,0,485.9
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DAVIESS,27,WHEAT,"2,100","1,270",87.4,22,0.4,1550,Loam,2225.3,0,508.6
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DUBOIS,37,WHEAT,"4,800","2,640",83.3,22,0.4,1520,Silt loam,2326.9,0,440.5
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GREENE,55,WHEAT,900,480,82.7,22,0.4,1560,Silt loam,2225.8,0,527.6
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,KNOX,83,WHEAT,"13,300","11,600",88.5,22,0.4,1550,Silt loam,2225.3,0,508.6
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,WHEAT,"2,600","1,610",79.5,21,0.4,1550,Silt loam,2038,0,605.6
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,WHEAT,"5,000","4,700",75.5,23,0.4,1540,Silt loam,2522.6,0,371.9
2021,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,WARRICK,173,WHEAT,"3,300","2,230",80.3,22,0.4,1530,Silt loam,2522.6,0,371.9
2021,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,CLAY,21,WHEAT,"1,400","1,180",64.7,22,0.4,1550,Silt loam,2231.8,0,559.8
2021,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,WHEAT,"4,600","2,600",78.5,21,0.4,1520,Silt loam,1652,0,770.9
2021,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,WHEAT,800,670,75.8,22,0.4,1520,Silt loam,2022,0,627.6
2021,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,VIGO,167,WHEAT,"1,200","1,010",60.6,21,0.4,1560,Silt loam,2231.8,0,559.8
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,BARTON,9,WHEAT,"136,000","130,800",53.1,20,0.4,1570,Sandy clay loam,2153.4,0.8,578.7
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,DICKINSON,41,WHEAT,"123,500","119,100",56.6,25,0.4,1570,Silty clay loam,2376.3,3.7,548.9
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLSWORTH,53,WHEAT,"73,000","69,600",46.7,22,0.4,1550,Loam,2370.7,6,526.9
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MCPHERSON,113,WHEAT,"184,000","177,400",43.6,21,0.4,1570,Sandy clay loam,2370.7,6,526.9
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RICE,159,WHEAT,"139,500","134,500",53.3,20,0.4,1580,Sandy clay loam,2179.9,2.3,554.4
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSH,165,WHEAT,"100,000","96,700",52.6,21,0.2,1550,Loam,2139.3,0.5,618.3
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSSELL,167,WHEAT,"67,500","65,200",43,21,0.4,1550,Loam,2196.1,0.3,603.6
2021,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,SALINE,169,WHEAT,"101,500","98,000",49.5,23,0.4,1580,Loam,2370.7,6,526.9
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,WHEAT,"11,500","11,000",39.8,25,0.4,1540,Silt loam,2238,0.5,499.9
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,CHASE,17,WHEAT,"8,700","8,340",54.2,25,0.4,1540,Clay loam,2397.8,1.4,495.7
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,COFFEY,31,WHEAT,"13,100","12,600",41,27,0.6,1540,Clay loam,2164,0,559.3
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,WHEAT,"5,000","4,810",43.7,25,0.6,1540,Silt loam,2275.2,2.2,581.2
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,WHEAT,"7,900","7,600",47.8,25,0.4,1550,Silt loam,2238,0.5,499.9
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,GEARY,61,WHEAT,"8,000","7,700",54.2,25,0.6,1550,Clay loam,2376.3,3.7,548.9
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LINN,107,WHEAT,"7,900","7,630",45,25,0.6,1540,Silt loam,2238,0.5,499.9
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LYON,111,WHEAT,"12,100","11,600",42.8,25,0.6,1530,Clay loam,2397.8,1.4,495.7
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MIAMI,121,WHEAT,"6,400","5,370",49.5,26,0.6,1540,Clay loam,2277.5,0.7,568.9
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MORRIS,127,WHEAT,"18,800","18,100",44.1,26,0.6,1530,Clay loam,2376.3,3.7,548.9
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,OSAGE,139,WHEAT,"7,700","7,400",45.9,26,0.6,1540,Clay loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,WHEAT,"1,900","1,830",42.9,25,0.4,1540,Clay loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLAY,27,WHEAT,"43,900","42,400",53.9,26,0.4,1550,Clay loam,2381.2,4.1,608.7
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,WHEAT,"50,800","48,900",51.2,24,0.4,1540,Loam,2381.2,4.1,608.7
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,WHEAT,"93,500","90,100",56.8,23,0.4,1550,Loam,2381.2,4.1,608.7
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,WHEAT,"71,300","68,900",52.2,22,0.4,1550,Loam,1982.8,0.7,692.3
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,WHEAT,"76,900","74,300",47.5,24,0.4,1560,Loam,2381.2,4.1,608.7
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,WHEAT,"56,900","53,100",55.3,21,0.2,1530,Loam,1952.5,0.3,705.9
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,WHEAT,"26,200","25,300",56.1,25,0.4,1520,Loam,2381.2,4.1,608.7
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,WHEAT,"69,700","66,900",55.5,22,0.4,1530,Loam,2202.3,5,669.5
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,SMITH,183,WHEAT,"70,300","67,100",57.9,22,0.4,1530,Loam,1982.8,0.7,692.3
2021,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,WHEAT,"24,200","23,300",55,25,0.4,1530,Clay loam,2042.6,0.5,694.8
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,ATCHISON,5,WHEAT,"1,500","1,440",50.6,24,0.4,1530,Silt loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,BROWN,13,WHEAT,"2,200","2,120",57.1,25,0.4,1520,Clay loam,2184.2,0.8,710.7
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JACKSON,85,WHEAT,"1,400","1,350",45.4,24,0.6,1540,Sandy clay loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JEFFERSON,87,WHEAT,"2,200","1,660",57.9,24,0.4,1530,Silt loam,2368.3,3.1,551.4
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,WHEAT,"1,700","1,640",50.8,24,0.6,1550,Silt loam,2368.3,3.1,551.4
2021,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,WHEAT,"2,200","2,070",54.1,25,0.4,1520,Clay loam,2360.6,5.5,566.4
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,CHEYENNE,23,WHEAT,"103,500","98,700",56.2,22,0.2,1470,Loam,1778.4,0,818.2
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,DECATUR,39,WHEAT,"86,700","83,600",60.3,22,0.4,1510,Loam,1896.6,2,746.6
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,GRAHAM,65,WHEAT,"66,100","60,900",57.2,22,0.4,1520,Loam,2202.3,5,669.5
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,RAWLINS,153,WHEAT,"106,000","100,900",60,23,0.2,1490,Loam,1581,0.6,709.9
2021,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERMAN,181,WHEAT,"136,500","130,300",53.8,22,0.2,1470,Sandy clay loam,1832.8,0.1,816.8
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,WHEAT,"107,500","103,500",43,20,0.4,1580,Loam,2374.4,5.4,452.7
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,WHEAT,"50,800","48,800",40,19,0.2,1550,Loam,2374.4,5.4,452.7
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,WHEAT,"90,000","86,800",58.1,19,0.2,1560,Loam,2266.3,3.1,547
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,WHEAT,"210,000","202,500",45.1,20,0.4,1580,Sandy clay loam,2374.4,5.4,452.7
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,WHEAT,"86,500","83,300",49.6,20,0.4,1590,Loam,2245.6,1.5,553.9
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,WHEAT,"170,500","164,400",44.9,19,0.4,1580,Sandy clay loam,2374.4,5.4,452.7
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,WHEAT,"56,800","54,800",52.1,21,0.4,1550,Loam,2266.3,3.1,547
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,WHEAT,"115,500","111,300",57.3,20,0.2,1560,Loam,1610.3,2,344.3
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,WHEAT,"140,000","134,900",48.8,19,0.4,1570,Loam,2362.7,2.9,485.1
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,WHEAT,"144,000","138,900",48.4,20,0.4,1580,Loam,2333.3,0,459.6
2021,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,WHEAT,"304,500","294,500",48,21,0.4,1590,Sandy clay loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ALLEN,1,WHEAT,"13,800","13,300",54.9,26,0.6,1540,Silt loam,2245.1,0,490.9
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BOURBON,11,WHEAT,"6,900","6,640",53.2,25,0.6,1530,Silt loam,2386,0,430.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BUTLER,15,WHEAT,"36,500","35,200",49.3,23,0.4,1560,Clay loam,2432.2,0.5,391.7
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,WHEAT,"2,300","2,180",36.8,23,0.6,1550,Sandy clay loam,2558.3,0.3,412.6
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,WHEAT,"54,300","52,500",59.8,24,0.4,1540,Silt loam,2427.9,0,273.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,COWLEY,35,WHEAT,"70,800","68,400",49,23,0.4,1570,Sandy clay loam,2558.3,0.3,412.6
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CRAWFORD,37,WHEAT,"31,400","30,300",64.3,24,0.4,1540,Silt loam,2386,0,430.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ELK,49,WHEAT,"6,800","6,540",56.3,25,0.6,1530,Silt loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,WHEAT,"6,500","6,220",49.4,25,0.6,1530,Silt loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,LABETTE,99,WHEAT,"36,400","35,200",50.8,25,0.4,1550,Silt loam,1756,0,277.9
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,WHEAT,"30,000","28,800",45.7,25,0.4,1550,Silt loam,2465.4,0,412.8
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,NEOSHO,133,WHEAT,"23,300","22,500",54.7,26,0.4,1550,Silt loam,2592.3,0,406.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WILSON,205,WHEAT,"35,100","33,800",53.4,26,0.4,1550,Silt loam,2592.3,0,406.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WOODSON,207,WHEAT,"12,500","12,000",47.4,25,0.6,1540,Silt loam,2245.1,0,490.9
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,CLARK,25,WHEAT,"62,800","60,600",49.4,21,0.2,1540,Loam,2266.3,3.1,547
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,FINNEY,55,WHEAT,"159,500","153,900",66.5,20,0.2,1530,Sandy clay loam,2024.8,0,658.1
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,GRANT,67,WHEAT,"87,300","84,100",45.9,21,0.2,1510,Loam,2132.8,0.3,614.7
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HAMILTON,75,WHEAT,"135,000","124,500",38.1,21,0.2,1490,Sandy clay loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HASKELL,81,WHEAT,"75,300","72,600",67.4,21,0.2,1530,Loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HODGEMAN,83,WHEAT,"97,800","94,400",64.2,21,0.2,1550,Loam,1610.3,2,344.3
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,KEARNY,93,WHEAT,"103,500","99,900",48.6,21,0.2,1490,Loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MORTON,129,WHEAT,"96,700","92,500",42.2,20,0.2,1500,Loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,SEWARD,175,WHEAT,"52,400","49,600",53.9,20,0.2,1550,Loam,2226.5,1.3,558.4
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,STANTON,187,WHEAT,"144,000","138,200",36.8,21,0.2,1490,Sandy clay loam,2081.8,2.6,536.2
2021,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,STEVENS,189,WHEAT,"72,900","70,300",43.4,20,0.2,1520,Loam,2112.6,0.2,585.2
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GOVE,63,WHEAT,"86,000","81,700",60.9,22,0.2,1520,Loam,1939.5,0,703.6
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GREELEY,71,WHEAT,"161,500","147,100",42.9,22,0.2,1480,Sandy clay loam,0,0,0
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LANE,101,WHEAT,"90,400","87,300",59.5,23,0.2,1520,Loam,1855.9,0,655.7
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LOGAN,109,WHEAT,"92,100","88,200",54.6,21,0.2,1490,Loam,1939.5,0,703.6
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,NESS,135,WHEAT,"111,500","107,800",53.7,21,0.2,1540,Loam,2139.3,0.5,618.3
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,TREGO,195,WHEAT,"75,900","72,900",57.2,22,0.4,1520,Loam,2202.3,5,669.5
2021,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WALLACE,199,WHEAT,"70,400","62,500",46.1,21,0.2,1480,Loam,1832.8,0.1,816.8
